Seed,x1,y1,x2,y2,x3,y3,x4,y4,RoomHeight,WindowWidth,WindowHeight,WindowOrientation
1568,6.035414,-2.025298,3.78752,5.116908,-6.166409,1.58223,-4.224533,-4.762497,2.228124,0.704983,0.740199,165.062256
1569,4.899815,-3.618995,3.467061,5.008473,-4.397344,4.215291,-4.636463,-3.950762,2.944907,0.440832,0.566587,178.007483
1570,4.141238,2.573288,-4.844582,-0.549265,1.017559,-4.768253,3.920601,-2.89837,3.250961,0.471348,0.824113,92.309122
1571,5.632174,-1.917657,5.647008,1.873522,-4.403094,4.001444,-1.646386,-5.71736,3.133285,0.408092,0.584298,152.433614
1572,0.740696,-4.610806,4.655152,0.371111,1.020237,4.557113,-4.665839,-0.195215,2.661967,0.307137,0.398286,219.238985
1573,4.042377,-2.710373,0.782699,4.803573,-4.866431,0.069123,0.198283,-4.862881,2.702965,0.445785,0.897468,150.753262
1574,-0.415341,-6.249089,6.098272,-1.426428,4.048693,4.778254,-5.320773,3.303483,3.339292,0.693709,0.885925,242.818612
1575,5.56649,2.375308,-3.257669,5.100538,-5.01819,-3.383143,3.941405,-4.592736,2.934884,0.499369,0.668734,103.127846
1576,-5.38434,-2.911594,3.7658,-4.825687,5.281333,3.094514,-4.076271,4.566455,2.218266,0.26915,0.511817,279.921861
1577,-4.602767,-4.2343,2.93126,-5.524715,5.01152,3.741581,-0.759432,6.2079,2.791296,0.371625,0.408562,290.206541
1578,-0.062198,5.038002,-4.797945,-1.537873,1.101275,-4.916556,4.442887,2.376149,2.889381,0.603364,0.466806,30.576937
1579,4.048392,-3.113913,1.748726,4.798739,-4.082277,3.069356,-1.321903,-4.933407,3.274199,0.764964,0.309889,161.283251
1580,-3.343594,3.489304,-0.900817,-4.747988,2.686674,-4.017045,1.244108,4.669803,2.300387,0.892632,0.886277,345.569808
1581,5.895027,-2.377999,4.821382,4.142524,-4.538868,4.450271,-5.825518,-2.543534,2.592895,0.566887,0.588295,179.190837
1582,-5.356731,5.149768,-7.216055,-1.772916,5.287498,-5.220827,7.368745,-0.957225,2.873783,0.66253,0.34848,25.63649
1583,1.41114,5.015099,-5.167139,0.665734,-2.46083,-4.592042,5.207786,0.146603,2.885202,0.663705,0.394325,52.051479
1584,-0.986614,-6.618566,6.688297,-0.21332,0.226807,6.687853,-6.581313,1.210426,2.094124,0.734155,0.320165,234.449909
1585,-4.470978,-4.602993,-0.807986,-6.365874,6.308122,-1.176769,-2.797356,5.775118,2.620312,0.861823,0.504733,279.16091
1586,4.629498,2.370596,-2.745781,4.417315,-3.800382,-3.550927,3.372471,-3.959599,2.527802,0.797041,0.762259,101.231483
1587,-4.33151,-2.209346,1.648637,-4.574405,4.367422,2.137478,-3.042282,3.793113,2.675182,0.729637,0.536928,282.122006
1588,2.036487,4.17247,-4.637591,-0.22256,0.20846,-4.638247,4.636232,-0.249277,2.561264,0.60087,0.825515,59.546801
1589,1.497929,4.171351,-2.528452,3.640177,-0.189638,-4.428092,4.131304,1.605082,2.555419,0.669414,0.608324,44.260588
1590,0.466462,4.476969,-3.267414,3.095939,-0.049255,-4.500934,3.881421,2.279344,2.156599,0.472833,0.252126,32.762456
1591,5.627878,-3.790617,4.196405,5.332165,-6.557001,1.745717,-4.797975,-4.798045,2.657131,0.408051,0.867833,174.480769
1592,-5.397424,0.692515,-1.355303,-5.270191,4.473631,-3.098126,1.37012,5.266359,3.4976,0.565502,0.33358,325.947212
1593,-3.534587,-4.310909,4.113093,-3.762939,1.926203,5.231346,-5.321112,1.662231,2.761226,0.667977,0.622143,253.34844
1594,2.734425,3.703537,-0.338154,4.591178,-3.266593,-3.243861,4.583974,-0.424783,2.55124,0.826993,0.535843,65.866908
1595,2.880415,3.67927,-4.62116,0.691882,-0.782908,-4.606612,4.661863,0.317573,2.15242,0.238593,0.929645,62.079757
1596,-4.427005,-0.55685,3.204495,-3.104781,3.255294,3.051478,-2.272924,3.839567,2.739618,0.698956,0.712454,296.10314
1597,5.08757,-4.937949,3.868341,5.941602,-4.341611,5.605098,-6.117044,-3.584477,3.289376,0.371584,0.692096,186.887732
1598,1.765182,-6.937923,6.459672,3.085979,0.55007,7.137791,-7.103845,0.886577,2.890556,0.437886,0.53518,221.419626
1599,-6.834716,-1.250525,-0.906126,-6.888838,5.767493,3.874685,2.1536,6.605995,2.486147,0.243546,0.868707,318.8439
1600,-3.858063,-5.861473,4.288822,-5.554055,2.486844,6.561793,-2.484053,6.56285,2.154603,0.668029,0.258312,276.310719
1601,-1.078729,-5.88411,4.416003,-4.035508,3.094607,5.119552,-5.95783,0.539137,2.282171,0.727271,0.21559,232.779683
1602,0.971657,-5.082107,4.143384,3.09908,-4.183505,3.044703,-3.928378,-3.367459,2.427099,0.637296,0.797669,199.286253
1603,-2.94662,3.833908,-2.599348,-4.077354,4.592015,-1.514867,1.771396,4.499286,2.973043,0.728791,0.475098,351.97256
1604,7.020637,-1.183187,4.481265,5.532408,-7.013839,1.222839,-5.660151,-4.318793,2.880532,0.208589,0.796226,166.110949
1605,-2.886769,6.206372,-6.61891,-1.744282,1.598372,-6.655652,6.772906,-0.990073,2.097316,0.728076,0.919134,36.68606
1606,4.015455,2.67834,-3.741115,3.049826,0.663368,-4.780934,4.244887,-2.29746,2.615642,0.798526,0.940272,87.359985
1607,3.511217,-1.954862,1.6341,3.671491,-2.013818,3.477739,0.81463,-3.93529,3.145643,0.41203,0.518155,143.705695
1608,-0.493258,-6.400714,5.335645,3.569781,1.639917,6.2067,-5.818962,2.711481,2.894403,0.793279,0.485374,239.695472
1609,4.737196,-1.994442,-1.229544,4.990696,-4.819697,1.785875,0.138949,-5.138046,3.139447,0.533425,0.299362,145.641426
1610,-4.069841,2.780806,-2.230332,-4.395691,4.683798,1.535747,1.008924,4.824786,2.417241,0.601969,0.274708,338.077386
1611,-4.715932,1.655895,-1.026744,-4.891605,4.622777,1.900509,0.228451,4.992976,2.802059,0.564286,0.867791,325.983658
1612,-6.646245,-2.976723,3.801414,-6.211497,6.576713,3.127346,-2.494367,6.841899,3.493186,0.402265,0.830737,292.921438
1613,-2.44934,-6.999242,6.153764,-4.137615,3.140293,6.71768,-2.016541,7.135981,3.473174,0.896559,0.272062,271.753758
1614,5.315747,-5.268812,6.510079,3.692752,-3.274364,6.730237,-7.064469,2.47201,2.548588,0.763579,0.665863,212.015993
1615,-2.973795,5.79491,-3.829131,-5.268985,3.4218,-5.542177,6.461582,-0.819998,2.355975,0.467175,0.738462,35.033337
1616,-4.698848,4.609727,-1.871723,-6.310738,3.879071,-5.318042,6.578611,0.225016,2.338346,0.925296,0.878067,21.246236
1617,5.211556,0.978883,-3.245738,4.193294,-5.101418,-1.44709,1.850038,-4.969496,2.650665,0.727102,0.787352,119.471445
1618,-5.492587,-0.279479,-1.564935,-5.272343,5.481288,0.449549,-2.412093,4.942512,2.102504,0.212989,0.735816,300.536698
1619,3.790383,5.370971,-4.939934,4.337209,-6.015569,-2.650899,4.292669,-4.978687,2.573988,0.507914,0.5913,87.221521
1620,-4.123524,-6.198964,6.012419,-4.391061,3.780104,6.414157,-4.675354,5.794106,3.131607,0.534282,0.376191,267.365537
1621,-3.638935,-1.694746,3.024507,-2.639388,1.249893,3.814679,-3.921913,0.855927,2.732786,0.695881,0.515796,263.669349
1622,4.322214,-5.361766,4.216872,5.445004,-5.233747,4.476378,-6.241801,-2.910325,2.38143,0.888829,0.501107,193.064591
1623,-5.491397,1.416536,-3.940284,-4.078746,4.65955,-3.23274,0.050732,5.670929,3.072558,0.273329,0.305154,322.488498
1624,-4.391991,-5.119421,3.677531,-5.65454,6.666492,-1.027588,-2.561153,6.240076,2.569808,0.368973,0.81534,279.155757
1625,3.681814,-4.039241,2.999187,4.569037,-4.255812,3.429182,-4.599131,-2.952833,2.09849,0.467299,0.629327,187.474164
1626,1.178963,-5.120713,4.277765,-3.051619,-1.248742,5.104145,-4.664548,-2.419431,3.194082,0.27296,0.308152,204.809702
1627,0.29374,5.72398,-4.427237,3.640028,-1.041702,-5.636052,5.728854,0.174541,2.316337,0.568265,0.221593,45.596302
1628,-1.507969,-5.310794,5.027972,2.279913,-2.524894,4.909523,-5.312554,1.501758,2.310493,0.373926,0.396221,240.818087
1629,-5.346324,4.388325,-6.856633,-0.909481,2.975668,-6.243875,5.294937,4.450193,2.756225,0.725834,0.543576,359.666889
1630,-2.532559,-6.579106,6.66084,-2.309047,0.865303,6.996409,-4.270171,5.60929,2.418415,0.629027,0.734901,261.886422
1631,-1.995921,-6.541205,4.452033,-5.191384,6.204081,2.877576,-3.623457,5.80014,2.014007,0.792868,0.413725,262.487373
1632,1.736959,5.641639,-2.309043,5.432628,-4.625845,-3.666971,5.3594,-2.474258,2.901318,0.925127,0.540931,65.946935
1633,-4.753284,3.013833,-4.982637,-2.617295,1.181312,-5.502854,2.844224,4.856675,3.427506,0.694614,0.725499,346.365728
1634,-0.689459,-4.358232,4.096985,1.63837,-1.539597,4.135116,-3.878472,-2.104043,2.618634,0.238013,0.391924,215.255009
1635,0.381806,-4.710747,4.566835,1.216934,2.59817,3.947965,-4.052075,-2.432613,2.500902,0.528113,0.674819,207.194166
1636,0.884283,-4.843129,4.908811,-0.37607,-2.35765,4.321961,-4.326614,-2.3491,2.143336,0.762059,0.424001,205.576619
1637,4.101467,-3.512589,3.769528,3.866648,-4.554072,2.901851,-2.969035,-4.510559,2.04923,0.803168,0.729261,171.966025
1638,-1.793156,-6.986021,5.014137,-5.184432,5.028562,5.170441,-5.990026,4.017397,2.247431,0.822704,0.831072,249.122389
1639,5.865197,-1.248895,-0.416412,5.982213,-5.713752,-1.820251,-0.48214,-5.977275,2.747963,0.302501,0.794019,143.316126
1640,3.83237,-5.9421,2.783611,6.499778,-3.684941,6.034634,-7.070627,0.042943,2.626405,0.694666,0.554204,208.76395
1641,2.690892,5.58425,-3.024734,5.410705,-5.68233,-2.477069,4.393894,-4.372464,2.587002,0.663815,0.629145,80.294019
1642,-3.394829,3.975405,-3.593179,-3.797075,2.014741,-4.82385,3.251574,4.093406,3.491943,0.272114,0.640083,358.982869
1643,6.776405,2.933085,2.408589,6.980068,-6.361084,3.749569,-1.033408,-7.311274,2.836294,0.429565,0.305113,127.320179
1644,-2.813778,2.955804,1.994391,-3.560412,4.066051,0.348362,0.174495,4.077215,2.28425,0.568213,0.348874,339.430371
1645,-4.995249,-1.273449,-2.111964,-4.702531,4.740983,2.024171,-0.380301,5.140968,2.35717,0.305676,0.85906,305.733688
1646,-6.122564,1.758999,1.751168,-6.124809,5.782678,-2.672172,2.079838,6.021141,2.197749,0.628858,0.853185,332.542653
1647,-3.084513,-5.331478,5.564487,-2.641092,-0.599788,6.130183,-4.848971,3.798205,3.293341,0.434518,0.635994,259.061526
1648,0.387967,4.12309,-3.73328,-1.792487,-0.083054,-4.14047,2.9001,2.956317,2.502263,0.863149,0.657132,24.912764
1649,-3.088362,-4.175399,3.488471,-3.847403,3.793764,3.546731,-5.089958,1.031636,3.089365,0.464764,0.237073,248.973134
1650,-2.534192,-7.035144,7.429431,-0.847901,1.971462,7.213093,-6.158813,4.240802,3.395419,0.853461,0.85278,252.180148
1651,-3.300255,-4.349084,3.606821,-4.098421,5.212057,1.625014,-3.158144,4.453352,2.015181,0.923911,0.683323,270.924935
1652,1.319667,4.033309,-2.607842,-3.347875,3.064175,-2.935973,4.181381,0.724678,2.896904,0.403709,0.349748,49.142696
1653,0.092474,4.311775,-1.222136,-4.135981,3.250727,-2.834207,4.077221,1.405784,2.498084,0.270729,0.584651,36.102479
1654,4.823969,-2.537843,3.905027,3.802905,-4.886443,2.415366,-4.382679,-3.240902,3.348376,0.243646,0.493795,175.633127
1655,-5.633987,2.868565,-5.29051,-3.461355,4.919655,-3.970827,2.750507,5.692556,2.020921,0.270014,0.373984,341.385897
1656,-5.585395,-0.714973,-3.588775,-4.339184,5.561196,0.883698,-0.863059,5.564437,2.201597,0.530773,0.41156,306.944453
1657,5.824428,-0.203211,-0.814247,5.770811,-5.820793,0.289165,1.450441,-5.644597,2.242596,0.565437,0.360023,128.793604
1658,-0.867344,-5.485067,4.089642,-3.756737,2.55082,4.932704,-3.928196,3.925242,2.052421,0.301286,0.936411,251.982063
1659,3.632267,4.291455,-5.167449,-2.215271,-0.801298,-5.564879,4.053843,-3.895679,3.344197,0.759407,0.421314,87.052305
1660,-2.859564,3.352604,-2.836574,-3.372078,2.386546,-3.704249,1.181627,4.245093,3.061091,0.893907,0.837739,347.546243
1661,-3.68641,2.537868,-1.884595,-4.059396,2.393696,-3.781616,0.49603,4.44796,2.136504,0.856224,0.680822,335.454141
1662,-4.530476,0.844758,-0.203841,-4.60405,4.512894,0.934141,-2.651847,3.769156,3.298694,0.208699,0.219386,302.716637
1663,4.567808,3.45067,-5.72209,-0.172269,-3.255179,-4.709119,2.560452,-5.120164,2.446806,0.204668,0.86393,103.181526
1664,-5.517767,-1.766815,3.434417,-4.666065,2.121411,5.391382,-2.691974,5.130366,2.238582,0.724449,0.707014,292.279035
1665,-2.223767,-6.632905,6.984696,-0.393163,4.553061,5.311328,-4.387774,5.44867,3.467682,0.797141,0.667877,259.84508
1666,2.04882,-4.24212,2.651292,3.894084,-4.620531,-0.918659,-2.91709,-3.699166,2.193335,0.85744,0.662002,186.239715
1667,4.772073,-0.275583,-2.240624,4.222349,-2.248745,-4.21803,1.371648,-4.578997,2.768749,0.565561,0.896905,128.31471
1668,-4.443263,1.065559,-1.670949,-4.252756,4.306469,-1.527197,-0.26426,4.561598,2.572309,0.634104,0.679714,320.085077
1669,-3.008188,-3.530528,3.019628,-3.520748,4.198751,1.970866,-3.944181,2.440749,2.173489,0.795704,0.522797,261.091417
1670,-3.971667,-3.063739,3.389263,-3.697773,1.034009,4.908305,-3.686722,3.401281,2.819639,0.467275,0.721731,272.523662
1671,-3.290642,-5.36671,6.037893,-1.781505,5.398744,3.237819,-5.238566,3.491037,3.229622,0.46845,0.216857,257.597396
1672,-1.432302,-5.781733,5.205469,-2.895343,0.953279,5.879726,-5.951705,-0.239015,2.66064,0.559945,0.741526,230.806998
1673,-1.676906,-4.43422,3.34606,-3.358304,4.350022,1.884579,-4.43194,1.682923,3.475088,0.886981,0.607233,245.754187
1674,-5.797689,0.972894,-0.60948,-5.847073,5.611881,-1.751147,1.404808,5.708436,3.418422,0.626979,0.611674,326.675638
1675,-3.636846,-4.706351,4.915783,-3.348352,5.089894,3.077234,-3.910638,4.481439,3.210198,0.693281,0.35946,268.293116
1676,-5.872888,2.706899,-4.06664,-5.027977,5.74904,-2.960853,1.776946,6.217763,3.416039,0.530731,0.336913,335.347407
1677,-2.890603,2.823502,-1.30027,-3.825839,3.506543,-2.007961,-0.483933,4.011678,2.196927,0.626374,0.847099,333.724401
1678,-3.734939,5.024965,-2.976347,-5.508303,5.555777,-2.886761,5.658649,2.679502,3.225609,0.42818,0.661087,14.019397
1679,-1.927022,7.209931,-7.347297,-1.309105,1.930351,-7.209041,7.366034,-1.199197,2.764114,0.892691,0.62195,42.141411
1680,4.514645,-4.130791,4.709158,3.907594,0.514968,6.097562,-5.706304,-2.209876,3.206018,0.753621,0.286979,190.643958
1681,-5.980829,-2.031,-1.730617,-6.074556,5.707874,2.704708,1.89857,6.024177,3.247017,0.239508,0.42798,314.367983
1682,5.536651,3.180858,0.797397,6.335339,-5.938559,-2.346461,-1.800107,-6.126334,2.915472,0.401108,0.271064,128.248327
1683,-3.210032,-4.780251,1.9847,-5.405189,5.48981,1.736979,-4.915029,2.999599,2.373521,0.793338,0.393996,257.638745
1684,-3.669866,1.904194,-1.072236,-3.993017,4.117265,0.376834,-1.17821,3.963041,2.234168,0.499552,0.549469,320.433193
1685,3.921364,-1.514115,0.612678,4.158638,-4.202061,0.111017,1.276295,-4.005086,3.335348,0.661152,0.784372,136.718551
1686,4.239765,-0.911099,-2.157148,3.76197,-4.330821,0.222938,2.078467,-3.806006,2.598974,0.564345,0.289297,126.74451
1687,6.619316,0.138321,1.230469,6.505415,-5.752434,3.277803,-4.273129,-5.057158,3.480697,0.794143,0.705722,154.499786
1688,-0.2254,-6.27799,5.418101,-3.179332,5.493772,3.046709,-3.462968,5.241357,2.526641,0.885638,0.383151,254.301726
1689,-2.880691,4.167544,-3.593827,-3.570884,0.768067,-5.007682,2.93355,4.130508,3.150493,0.916153,0.799576,0.364963
1690,-4.781486,0.110863,0.900094,-4.69731,4.735757,-0.668952,-1.491997,4.544099,2.068607,0.855198,0.485726,306.575637
1691,-0.693302,4.454387,-4.426246,-0.854736,2.941485,-3.416123,2.621476,3.667437,3.183954,0.624685,0.608635,13.355144
1692,4.272534,1.970447,-2.547138,3.95592,-1.953342,-4.280382,3.40208,-3.250087,3.016984,0.860573,0.557099,99.466225
1693,-1.24063,4.18633,-4.280008,-0.863743,2.98635,-3.185316,3.439209,2.690048,3.164364,0.40135,0.880543,17.730598
1694,1.763377,4.139371,-4.449797,-0.665728,-0.750549,-4.436278,4.492075,0.255245,2.826554,0.399841,0.385469,54.910967
1695,1.494687,6.19807,-5.200425,-3.688596,1.427153,-6.213968,4.969187,-3.994664,3.280244,0.559534,0.382042,71.176781
1696,2.428542,-6.407812,6.635565,-1.710892,3.659828,5.793404,-2.953853,6.183253,2.593095,0.69594,0.877897,246.854394
1697,-4.45459,0.354888,-1.872401,-4.057515,4.461357,0.256141,-0.691434,4.414888,3.173931,0.492627,0.214978,312.827
1698,3.465065,4.837602,-3.861196,4.527718,-0.81506,-5.894468,4.028563,-4.379469,3.293693,0.266556,0.890819,86.5015
1699,-6.067037,-0.448338,1.996772,-5.74655,5.647425,2.261974,0.025726,6.083525,2.239521,0.369031,0.332143,313.007986
1700,-3.055795,3.789124,-4.849837,-0.417636,1.793268,-4.525432,1.928167,4.469621,2.147011,0.503531,0.295089,352.225061
1701,6.500381,2.661251,-4.29464,5.558171,-3.638923,-6.007948,0.865927,-6.970464,2.588916,0.85352,0.510837,120.32719
1702,-1.28705,4.480911,-3.906674,-2.544201,2.707751,-3.795147,4.318876,1.755669,2.65557,0.235336,0.619263,25.926048
1703,5.378328,-4.395975,3.119266,6.206543,-3.668492,5.898573,-5.569419,-4.151214,3.156102,0.369836,0.285688,181.280759
1704,-5.875581,4.264504,-4.577893,-5.634833,6.939966,-2.131975,6.214934,3.752738,3.423444,0.659936,0.926764,2.423764
1705,-1.251894,-4.88127,2.360339,-4.452285,4.388458,2.476988,-5.034572,-0.217067,3.049789,0.661111,0.222608,230.957877
1706,0.620482,5.07048,-2.184669,-4.617573,4.062764,-3.096564,5.098295,0.319601,2.718245,0.430891,0.61641,46.694813
1707,-0.795495,4.767641,-4.732108,-0.985074,-0.961025,-4.73705,4.819279,-0.371165,3.244433,0.855081,0.642079,42.465667
1708,-4.03224,3.007906,-0.77585,-4.970364,5.020213,-0.32236,0.391622,5.015286,3.476027,0.339027,0.295963,335.593266
1709,3.57212,4.95039,-1.363196,5.95047,-5.910035,1.529012,1.090423,-6.006444,2.973277,0.731191,0.901447,102.76203
1710,-7.308198,-0.412649,3.799126,-6.256731,5.926737,4.295791,2.631587,6.830431,3.389526,0.399671,0.798332,323.919334
1711,5.88061,2.392723,-1.452269,6.180422,-5.458268,-3.242532,-0.994993,-6.270302,3.17954,0.75797,0.51275,128.438055
1712,4.877651,4.170947,-3.28331,5.514359,-5.252357,-3.687957,0.019564,-6.41778,2.78072,0.919569,0.652355,114.645562
1713,-0.177799,-5.198977,4.928592,1.664317,-0.915896,5.120752,-4.845387,-1.892932,3.471848,0.496606,0.31878,215.309864
1714,2.280627,-5.847049,5.361527,3.262402,-4.465146,4.410409,-5.54041,-2.948405,2.443332,0.592249,0.828966,200.33578
1715,1.383723,5.223942,-3.535552,4.087069,-5.382123,-0.486845,5.181778,-1.534093,2.925813,0.665383,0.808608,60.663764
1716,-3.965895,-3.352944,4.412471,-2.738734,0.929641,5.109435,-4.504246,2.58502,2.521405,0.532703,0.233236,264.819582
1717,3.272502,3.091819,-2.052062,4.007201,-3.112914,-3.252442,4.494513,-0.260706,3.100645,0.59418,0.757928,69.972969
1718,4.697308,4.315147,-4.506654,4.513897,-3.512635,-5.324152,4.481278,-4.539091,2.054335,0.882809,0.521582,91.397651
1719,5.808317,2.94336,2.156997,6.143882,-6.298147,1.65326,1.114307,-6.415469,2.224918,0.235284,0.905443,116.636493
1720,1.583483,-5.345976,4.979308,2.508659,-2.976835,4.714374,-3.90823,-3.976508,2.921634,0.526441,0.736127,194.002267
1721,-6.723965,-0.850793,4.662389,-4.919114,6.773374,0.238666,2.893577,6.128847,3.243777,0.599133,0.69699,324.030869
1722,-4.125995,-3.535921,4.139978,-3.519538,3.904049,3.779547,-3.692893,3.986115,3.300608,0.851882,0.554557,273.295325
1723,5.668886,-3.324652,0.950148,6.50283,-6.467693,1.16556,-3.496753,-5.564378,2.06174,0.434922,0.758281,166.268234
1724,-6.64697,0.692887,1.287874,-6.557719,6.350382,-2.082054,0.999315,6.607849,2.619303,0.751045,0.737664,322.275412
1725,-2.309677,4.052909,-4.65691,0.271777,2.693018,-3.80898,2.240639,4.091481,2.739066,0.429676,0.758802,359.514329
1726,-5.527982,4.21077,-4.296275,-5.461794,6.604077,-2.162253,5.460909,4.297399,3.430193,0.301292,0.266328,359.54832
1727,1.025647,6.595011,-6.64006,-0.67508,0.122778,-6.673159,6.430504,-1.787384,2.854945,0.725482,0.450897,57.18661
1728,-0.243656,-6.738938,6.573118,1.505583,0.261616,6.738265,-6.531042,1.678736,3.239763,0.495263,0.590502,233.242967
1729,-6.763695,-1.555892,1.041736,-6.861716,5.602387,-4.096538,0.773993,6.89705,3.072793,0.434629,0.434981,311.724141
1730,3.355435,-4.479175,4.874449,2.749854,-3.871589,4.04138,-5.339734,-1.676065,2.939028,0.59208,0.754713,197.868052
1731,-1.875203,4.601935,-4.905374,-0.794671,-0.46181,-4.94782,3.410424,3.614305,2.397077,0.530831,0.678363,10.583789
1732,3.970381,-2.622946,-2.887023,3.782707,-4.674346,0.891213,-0.904286,-4.671834,2.391232,0.398151,0.461172,157.202324
1733,3.832135,-2.936063,0.551994,4.795939,-4.618403,-1.405731,-0.148557,-4.825314,2.059688,0.65699,0.696075,154.610804
1734,2.116178,-4.103271,4.013227,2.282336,-2.203817,4.056875,-2.122242,-4.100138,3.15528,0.820832,0.671421,180.042343
1735,5.520911,4.691179,-5.706695,4.463323,-4.115639,-5.96231,2.074121,-6.941588,2.921399,0.893965,0.651063,106.504564
1736,2.688316,-5.253176,5.708,1.497211,-4.563918,3.740796,-4.982891,-3.16128,2.071273,0.947432,0.316093,195.25337
1737,2.497133,-5.113121,5.316623,-2.028103,0.824363,5.630285,-5.065361,-2.592644,2.976269,0.657795,0.64962,198.432538
1738,-6.411367,-0.079373,-3.737553,-5.209859,4.268995,-4.7841,4.876696,4.162903,2.697411,0.626181,0.801648,339.402793
1739,5.115503,0.412296,2.287574,4.594058,-4.6665,2.135917,1.172129,-4.996446,2.226093,0.724508,0.520338,126.094824
1740,-7.034954,-2.34753,2.759886,-6.88364,7.262209,1.503926,2.287264,7.054778,2.726625,0.755023,0.578582,314.754932
1741,-6.9061,1.548484,-2.346062,-6.677426,5.65452,-4.256574,6.018775,3.723757,3.0646,0.846518,0.518894,350.446576
1742,5.265754,5.019089,0.18392,7.272248,-6.718362,-2.789809,2.913611,-6.665605,3.105598,0.531688,0.596294,101.381602
1743,3.793782,6.287771,-1.502666,7.188244,-6.558872,-3.303036,3.978323,-6.172665,2.181012,0.693288,0.894798,89.151501
1744,-5.479944,-2.596266,2.470409,-5.537822,5.933047,-1.252735,3.092639,5.215935,3.209693,0.295811,0.708786,317.65706
1745,5.360667,-1.232629,-0.64801,5.462253,-4.357049,-3.357417,0.033001,-5.500457,3.04655,0.270735,0.684155,141.302854
1746,-4.544088,-4.751521,6.562454,-0.399861,2.796986,5.950005,-1.712522,6.347674,2.734396,0.366379,0.444341,284.31172
1747,2.559532,4.635117,-5.221132,-0.880507,0.072769,-5.294358,5.175581,-1.117534,2.263077,0.560003,0.61651,65.546083
1748,3.648072,6.17405,-2.373447,6.767132,-7.132522,-0.744617,4.191653,-5.818708,2.716767,0.520414,0.316562,87.404799
1749,-3.609238,-2.044574,3.413464,-2.356935,0.244783,4.140889,-3.432495,2.329133,2.555385,0.29864,0.814359,272.314084
1750,-4.383104,6.008528,-2.524962,-6.995612,1.859798,-7.201053,7.433766,-0.230529,2.934614,0.367183,0.692466,27.8331
1751,-0.345737,-5.408148,4.95974,-2.183706,0.697684,5.374089,-5.262533,1.293579,2.143536,0.437634,0.523008,233.733951
1752,6.051911,3.270567,2.66988,6.339872,-6.707195,-1.528325,-0.910496,-6.818595,2.184438,0.329912,0.722083,124.609085
1753,-5.100474,-1.267239,-1.131113,-5.132379,5.122234,1.1762,-3.230504,4.145429,3.036692,0.523243,0.718657,289.059033
1754,-3.594551,-4.465348,3.224289,-4.73963,4.197957,3.903498,-5.239837,2.324702,3.260384,0.626012,0.824634,256.379275
1755,-4.314047,3.342852,-0.863207,-5.388927,5.456489,-0.111301,3.327785,4.32568,2.875731,0.395499,0.458485,352.671328
1756,3.483958,2.419745,-0.458,4.217032,-3.631102,-2.192766,4.069098,-1.198151,2.783221,0.688898,0.516729,80.812814
1757,-5.007612,1.783987,-4.231253,-3.217962,5.289612,-0.528008,0.377331,5.30249,3.064109,0.625642,0.276915,326.839536
1758,-0.500827,-4.069403,1.529191,3.804266,-2.668768,3.112643,-3.710891,-1.743605,3.162194,0.202679,0.69334,215.924587
1759,4.334894,4.007994,-1.58185,5.687976,-5.795879,-1.123879,4.361243,-3.979306,3.061726,0.688293,0.752153,89.810988
1760,0.295338,-5.621335,5.214323,2.120723,-1.177081,5.504644,-5.510781,1.148005,2.087914,0.45778,0.578541,229.380028
1761,5.536798,-1.813058,4.388091,3.832488,-5.65634,1.396113,-1.194241,-5.702377,2.128912,0.691726,0.622302,149.979883
1762,-4.263193,5.425621,-6.435963,-2.488083,0.688782,-6.865694,6.899886,0.061218,2.201832,0.692072,0.382488,25.666548
1763,5.853429,3.89911,-4.95939,4.986997,-7.028132,0.266543,0.712765,-6.996975,3.364022,0.889845,0.37453,115.257471
1764,-0.158651,-4.401739,3.372436,2.833222,-3.389491,2.812797,-3.367543,-2.839036,2.421641,0.916212,0.612901,205.965679
1765,2.946059,6.584307,-6.842904,2.281892,-1.244404,-7.105197,3.658988,-6.216443,2.407839,0.522269,0.883396,86.812244
1766,5.024554,-3.274827,5.820456,1.446694,-3.573822,4.816475,-3.721651,-4.703185,2.908371,0.457487,0.454523,170.724804
1767,4.217625,-5.676219,7.01975,0.854951,3.195248,6.308583,-6.727611,2.178778,2.786813,0.657114,0.214709,215.66562
1768,4.197715,-5.855438,6.895331,2.088391,-3.309299,6.399648,-6.604723,-2.878297,2.643481,0.297424,0.302049,195.408153
1769,1.141242,-5.879112,4.685925,-3.729409,-1.864992,5.691062,-5.988667,-0.047506,2.550971,0.790105,0.917756,219.279987
1770,-0.34963,-4.631937,3.93908,2.461855,-1.033932,4.528583,-4.282225,-1.799898,3.200844,0.748274,0.383503,215.759364
1771,-3.435163,-4.65237,2.187171,-5.353614,4.689664,3.384073,-4.153867,4.023715,2.152572,0.329373,0.589169,265.264581
1772,4.184686,-3.12014,1.552914,4.983506,-4.619565,2.430328,-1.676592,-4.943269,3.29495,0.855015,0.763821,162.721884
1773,-3.867738,-2.977585,3.659908,-3.229625,4.236123,2.425009,-3.99419,2.805682,3.44233,0.49109,0.89667,268.747416
1774,1.783261,3.661999,-3.464525,2.141803,-0.162961,-4.069852,4.06887,0.185869,2.870896,0.401115,0.928032,56.674464
1775,0.582012,4.101074,-4.004217,1.060092,-0.277893,-4.132835,4.054531,0.847542,3.255714,0.467417,0.476535,43.135221
